ANNO,MES,TRIMESTRE,ID_EMPRESA,EMPRESA,OPERADOR,OMV,PNM_RECEPTOR_NETO
2015,1,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,1,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,32130
2015,1,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,1,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,1,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,1,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-968755
2015,1,1,900367669,UFF MOVIL SAS,TIGO,UFF,14864
2015,1,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-792
2015,1,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,1,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,278895
2015,2,1,830016046,AVANTEL S A S,WOM,WOM,16269
2015,2,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,558253
2015,2,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,80796
2015,2,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,2,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,13027
2015,2,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,2,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,34023
2015,2,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,2,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,2,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,2,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-999875
2015,2,1,900367669,UFF MOVIL SAS,TIGO,UFF,13712
2015,2,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-893
2015,2,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,2,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,284669
2015,3,1,830016046,AVANTEL S A S,WOM,WOM,21193
2015,3,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,624467
2015,3,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,36990
2015,3,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,3,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,20225
2015,3,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,3,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,34423
2015,3,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,3,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,3,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,3,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1034597
2015,3,1,900367669,UFF MOVIL SAS,TIGO,UFF,11621
2015,3,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1005
2015,3,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,3,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,286660
2015,4,2,830016046,AVANTEL S A S,WOM,WOM,25262
2015,4,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,669928
2015,4,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,11923
2015,4,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,4,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,30461
2015,4,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,4,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,36672
2015,4,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,4,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,4,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,4,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1066198
2015,4,2,900367669,UFF MOVIL SAS,TIGO,UFF,7699
2015,4,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1116
2015,4,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,4,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,285346
2015,5,2,830016046,AVANTEL S A S,WOM,WOM,30778
2015,5,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,699919
2015,5,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-11371
2015,5,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,5,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,41135
2015,5,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,5,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,37317
2015,5,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,5,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,5,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,5,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1088740
2015,5,2,900367669,UFF MOVIL SAS,TIGO,UFF,5075
2015,5,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1190
2015,5,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,5,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,287053
2015,6,2,830016046,AVANTEL S A S,WOM,WOM,37812
2015,6,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,721115
2015,6,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-36021
2015,6,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,6,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,51039
2015,6,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,6,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,38215
2015,6,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,6,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,6,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,6,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1106279
2015,6,2,900367669,UFF MOVIL SAS,TIGO,UFF,3616
2015,6,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1233
2015,6,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,6,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,291712
2015,7,3,830016046,AVANTEL S A S,WOM,WOM,42913
2015,7,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,723799
2015,7,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-43185
2015,7,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,7,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,62857
2015,7,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,7,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,39387
2015,7,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,7,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,7,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,7,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1124795
2015,7,3,900367669,UFF MOVIL SAS,TIGO,UFF,1727
2015,7,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1313
2015,7,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,7,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,298588
2015,8,3,830016046,AVANTEL S A S,WOM,WOM,48711
2015,8,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,714046
2015,8,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-40006
2015,8,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,8,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,75039
2015,8,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,8,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40322
2015,8,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,8,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,8,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,8,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1143020
2015,8,3,900367669,UFF MOVIL SAS,TIGO,UFF,27
2015,8,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1371
2015,8,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,8,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,306230
2015,9,3,830016046,AVANTEL S A S,WOM,WOM,49138
2015,9,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,702011
2015,9,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-31525
2015,9,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,9,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,90271
2015,9,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,9,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40562
2015,9,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,9,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,9,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,9,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1157684
2015,9,3,900367669,UFF MOVIL SAS,TIGO,UFF,-1894
2015,9,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1427
2015,9,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,9,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,310526
2015,10,4,830016046,AVANTEL S A S,WOM,WOM,48046
2015,10,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,681915
2015,10,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-14463
2015,10,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,10,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,104411
2015,10,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,10,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40426
2015,10,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,10,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,10,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,10,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1168853
2015,10,4,900367669,UFF MOVIL SAS,TIGO,UFF,-3984
2015,10,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1481
2015,10,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,10,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,313962
2015,11,4,830016046,AVANTEL S A S,WOM,WOM,51614
2015,11,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,673165
2015,11,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-16371
2015,11,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,11,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,119872
2015,11,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,11,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40427
2015,11,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,11,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,11,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,11,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1178531
2015,11,4,900367669,UFF MOVIL SAS,TIGO,UFF,-6132
2015,11,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1568
2015,11,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,0
2015,11,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,317503
2015,12,4,830016046,AVANTEL S A S,WOM,WOM,56474
2015,12,4,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,661051
2015,12,4,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-17466
2015,12,4,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2015,12,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,138533
2015,12,4,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2015,12,4,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,40978
2015,12,4,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2015,12,4,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2015,12,4,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2015,12,4,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1193068
2015,12,4,900367669,UFF MOVIL SAS,TIGO,UFF,-7903
2015,12,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1630
2015,12,4,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,8
2015,12,4,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,323001
2016,1,1,830016046,AVANTEL S A S,WOM,WOM,57585
2016,1,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,641070
2016,1,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,1902
2016,1,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,1,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,148175
2016,1,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,1,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41406
2016,1,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,1,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2016,1,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,1,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1202309
2016,1,1,900367669,UFF MOVIL SAS,TIGO,UFF,-11235
2016,1,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1679
2016,1,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,4
2016,1,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,325059
2016,2,1,830016046,AVANTEL S A S,WOM,WOM,58077
2016,2,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,640765
2016,2,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-1763
2016,2,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,2,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,155175
2016,2,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,2,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41672
2016,2,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,2,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2016,2,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,2,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1207661
2016,2,1,900367669,UFF MOVIL SAS,TIGO,UFF,-13974
2016,2,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1750
2016,2,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,4
2016,2,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,329438
2016,3,1,830016046,AVANTEL S A S,WOM,WOM,63232
2016,3,1,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,628235
2016,3,1,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-3688
2016,3,1,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,3,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,164454
2016,3,1,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,3,1,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,42426
2016,3,1,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,3,1,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,-1
2016,3,1,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,3,1,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1207573
2016,3,1,900367669,UFF MOVIL SAS,TIGO,UFF,-16689
2016,3,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1804
2016,3,1,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,2
2016,3,1,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,331390
2016,4,2,830016046,AVANTEL S A S,WOM,WOM,72079
2016,4,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,626780
2016,4,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-19624
2016,4,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,4,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,174567
2016,4,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,4,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,42656
2016,4,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,4,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,0
2016,4,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,4,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1211388
2016,4,2,900367669,UFF MOVIL SAS,TIGO,UFF,-18510
2016,4,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1849
2016,4,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,1
2016,4,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,335272
2016,5,2,830016046,AVANTEL S A S,WOM,WOM,79672
2016,5,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,622635
2016,5,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-30742
2016,5,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,5,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,185650
2016,5,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,5,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,42703
2016,5,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,5,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,1
2016,5,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,5,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1217371
2016,5,2,900367669,UFF MOVIL SAS,TIGO,UFF,-20144
2016,5,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1890
2016,5,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,172
2016,5,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,339535
2016,6,2,830016046,AVANTEL S A S,WOM,WOM,88050
2016,6,2,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,612929
2016,6,2,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-46219
2016,6,2,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,6,2,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,196762
2016,6,2,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,6,2,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,42794
2016,6,2,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,6,2,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,3
2016,6,2,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,6,2,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1227508
2016,6,2,900367669,UFF MOVIL SAS,TIGO,UFF,-21635
2016,6,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1933
2016,6,2,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,-1
2016,6,2,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,345603
2016,7,3,830016046,AVANTEL S A S,WOM,WOM,97137
2016,7,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,600150
2016,7,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-54458
2016,7,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,7,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,207384
2016,7,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,7,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41877
2016,7,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,0
2016,7,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,3
2016,7,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,7,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1234345
2016,7,3,900367669,UFF MOVIL SAS,TIGO,UFF,-22714
2016,7,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2016,7,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,-1
2016,7,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,355846
2016,8,3,830016046,AVANTEL S A S,WOM,WOM,106833
2016,8,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,588965
2016,8,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-72529
2016,8,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,0
2016,8,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,218873
2016,8,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,8,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41217
2016,8,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,2
2016,8,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,3
2016,8,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,8,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1246301
2016,8,3,900367669,UFF MOVIL SAS,TIGO,UFF,-23997
2016,8,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
2016,8,3,900530819,VILACOM MOBILE SAS,TIGO,VILACOM,-1
2016,8,3,900420122,VIRGIN MOBILE COLOMBIA S.A.S.,MOVISTAR,VIRGIN,366024
2016,9,3,830016046,AVANTEL S A S,WOM,WOM,116860
2016,9,3,830114921,COLOMBIA MÓVIL S.A ESP,TIGO,TIGO,582175
2016,9,3,800153993,COMUNICACION CELULAR S A COMCEL S A,COMCEL,COMCEL,-85665
2016,9,3,901066516,DIMECOM COMUNICACIONES S.A.S.,TIGO,DIME,1
2016,9,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP,TIGO,ETB,228364
2016,9,3,901162121,LOGISTICA FLASH COLOMBIA S.A.S.,TIGO,FLASH,0
2016,9,3,900389508,ALMACENES EXITO INVERSIONES S.A.S.,TIGO,EXITO,41388
2016,9,3,900688637,KIERO IP TELECOMUNICACIONES SAS,TIGO,KIERO,-5
2016,9,3,900848456,EZTALK MOBILE S.A.S.,TIGO,EZTALK,5
2016,9,3,900973532,SUMA MOVIL S.A.S,TIGO,SUMA,0
2016,9,3,830122566,COLOMBIA TELECOMUNICACIONES S A E S P,MOVISTAR,MOVISTAR,-1253642
2016,9,3,900367669,UFF MOVIL SAS,TIGO,UFF,-25023
2016,9,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,TIGO,UNE,-1965
